Purchase Order ID,Status Description,Employee ID,Employee Name,Vendor ID,Vendor Name,Ship Method ID,Ship Method,Order Date,Ship Date,Sub Total,Tax Amt,Freight,Total Due
G-71057957,Complete,257,Eric Kurjan,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-12-09 0:00,2025-12-18 0:00,32406.2015,2592.4961,6429.5839,41428.2815
G-43049382,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-08-11 0:00,2023-08-18 0:00,13115.087,1049.207,2513.5056,16677.7996
B-63175788,Complete,261,Reinout Hillmann,1610,Hybrid Bicycle Center,1,XRQ - TRUCK GROUND,2022-06-11 0:00,2022-06-18 0:00,23656.6342,1892.5307,2234.4919,27783.6568
J-99816030,Complete,260,Annette Hill,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-09-22 0:00,2025-09-29 0:00,46986.312,3758.905,10588.4614,62560.352
G-63385382,Complete,254,Fukiko Ogisu,1664,Anderson's Custom Bikes,4,OVERNIGHT J-FAST,2025-07-23 0:00,2025-07-28 0:00,16550.3242,1324.0259,739.4305,18613.7806
A-29715973,Complete,254,Fukiko Ogisu,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2025-05-29 0:00,2025-05-31 0:00,10818.9423,865.5154,1094.297,12778.7547
G-43237728,Complete,261,Reinout Hillmann,1542,Hill's Bicycle Service,4,OVERNIGHT J-FAST,2020-03-22 0:00,2020-03-23 0:00,28343.7,2267.496,1855.422,32466.618
E-15031095,Rejected,250,Sheela Word,1542,Hill's Bicycle Service,4,OVERNIGHT J-FAST,2022-08-30 0:00,2022-09-04 0:00,29778.5998,2382.288,2874.4988,35035.3866
J-45284437,Complete,256,Frank Pellow,1652,Victory Bikes,2,ZY - EXPRESS,2025-02-07 0:00,2025-02-12 0:00,3848.4568,307.8765,800.7179,4957.0512
A-45442682,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-09-28 0:00,2022-10-06 0:00,43631.4616,3490.5169,4357.702,51479.6805
B-16914405,Complete,258,Erin Hagens,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2024-05-01 0:00,2024-05-11 0:00,30986.539,2478.9231,2191.482,35656.9441
J-78008788,Complete,257,Eric Kurjan,1678,"Proseware, Inc.",4,OVERNIGHT J-FAST,2025-01-15 0:00,2025-01-20 0:00,66397.3132,5311.7851,5971.1911,77680.363
G-92511071,Complete,252,Arvind Rao,1696,Chicago City Saddles,4,OVERNIGHT J-FAST,2024-03-28 0:00,2024-04-01 0:00,56140.3927,4491.2314,5027.6988,65659.3229
E-55121284,Complete,257,Eric Kurjan,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2021-11-09 0:00,2021-11-18 0:00,42567.2796,3405.3824,5992.6827,51965.3447
G-36961904,Complete,261,Reinout Hillmann,1610,Hybrid Bicycle Center,3,OVERSEAS - DELUXE,2024-06-28 0:00,2024-07-22 0:00,24854.2513,1988.3401,4595.6123,31438.2037
A-48558035,Complete,259,Ben Miller,1608,Sport Playground,1,XRQ - TRUCK GROUND,2025-09-23 0:00,2025-09-27 0:00,6729.8989,538.3919,733.6263,8001.9171
G-20179619,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-10-09 0:00,2022-10-17 0:00,43631.4616,3490.5169,4171.8639,52319.7192
K-73959894,Complete,258,Erin Hagens,1542,Hill's Bicycle Service,4,OVERNIGHT J-FAST,2022-01-05 0:00,2022-01-11 0:00,29778.5998,2382.288,1424.8956,33585.7834
J-28272392,Complete,255,Gordon Hee,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2024-01-05 0:00,2024-01-10 0:00,45840.3044,3667.2244,3304.4113,52811.9401
J-73549896,Complete,258,Erin Hagens,1610,Hybrid Bicycle Center,1,XRQ - TRUCK GROUND,2021-08-21 0:00,2021-08-28 0:00,23079.6431,1846.3714,1957.8678,26883.8823
B-89071307,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2022-03-15 0:00,2022-03-18 0:00,10046.4634,803.7171,818.0059,11668.1864
G-72282192,Complete,260,Annette Hill,1638,Inline Accessories,5,CARGO TRANSPORT 5,2022-06-14 0:00,2022-06-22 0:00,36398.0889,2911.8471,3131.9902,42441.9262
J-16985877,Complete,253,Linda Meisner,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-02-20 0:00,2025-02-27 0:00,46986.312,3758.905,7875.3685,57448.1738
G-76022837,Complete,259,Ben Miller,1556,West Junction Cycles,2,ZY - EXPRESS,2024-08-22 0:00,2024-08-26 0:00,28181.7505,2254.54,3628.8907,34065.1812
C-90827244,Complete,259,Ben Miller,1652,Victory Bikes,4,OVERNIGHT J-FAST,2025-04-04 0:00,2025-04-07 0:00,54518.715,4361.4972,3985.2575,62865.4697
J-12776979,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2020-01-10 0:00,2020-01-15 0:00,9562.3685,764.9895,1973.8909,12301.2489
G-92696787,Complete,252,Arvind Rao,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2021-03-25 0:00,2021-04-01 0:00,25968.2981,2077.4638,2190.3713,30236.1332
A-61606541,Complete,258,Erin Hagens,1644,International Sport Assoc.,4,OVERNIGHT J-FAST,2025-07-30 0:00,2025-08-04 0:00,4201.2864,336.1029,476.9071,5014.2964
G-36556531,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2023-10-14 0:00,2023-10-17 0:00,22171.2147,1773.6972,1380.6577,25325.3819
B-99104317,Complete,251,Mikael Sandberg,1624,Competition Bike Training Systems,2,ZY - EXPRESS,2025-10-01 0:00,2025-10-07 0:00,32016.0239,2561.2819,3095.8998,37673.2056
G-12395981,Rejected,257,Eric Kurjan,1652,Victory Bikes,2,ZY - EXPRESS,2022-07-19 0:00,2022-07-25 0:00,7347.5722,587.8058,892.8916,8828.2696
G-28104207,Complete,256,Frank Pellow,1696,Chicago City Saddles,2,ZY - EXPRESS,2021-05-18 0:00,2021-06-02 0:00,29052.2925,2324.1834,1785.261,33161.7369
J-62719373,Complete,257,Eric Kurjan,1678,"Proseware, Inc.",2,ZY - EXPRESS,2024-01-11 0:00,2024-01-22 0:00,36812.8498,2945.028,4188.6366,43946.5144
G-88324450,Complete,259,Ben Miller,1658,Crowley Sport,2,ZY - EXPRESS,2021-05-27 0:00,2021-06-01 0:00,44975.4112,3598.0329,4523.0068,53096.4509
G-66350461,Complete,252,Arvind Rao,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2021-11-10 0:00,2021-11-21 0:00,34184.3906,2734.7513,4266.2877,41185.4296
G-46228727,Complete,253,Linda Meisner,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2022-09-06 0:00,2022-09-14 0:00,29493.4339,2359.4747,2784.9131,34637.8217
B-77301148,Complete,259,Ben Miller,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2024-09-12 0:00,2024-09-18 0:00,10555.0656,844.4052,902.5834,12302.0542
B-95231368,Complete,258,Erin Hagens,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2023-06-22 0:00,2023-06-27 0:00,47252.2914,3780.1833,4080.9329,55113.4076
B-15726405,Complete,253,Linda Meisner,1654,American Bikes,4,OVERNIGHT J-FAST,2023-08-11 0:00,2023-08-15 0:00,21965.6611,1757.2529,2954.0749,26676.9889
G-31971389,Complete,251,Mikael Sandberg,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-02-11 0:00,2023-02-16 0:00,44722.2482,3577.7799,4085.6822,52385.8071
J-96082314,Complete,256,Frank Pellow,1576,Superior Bicycles,2,ZY - EXPRESS,2025-10-07 0:00,2025-10-12 0:00,46986.312,3758.905,4646.2632,55391.4802
K-44923344,Rejected,256,Frank Pellow,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2025-12-26 0:00,2026-01-01 0:00,43469.9198,3477.5936,7575.0558,54522.5692
B-46490446,Complete,255,Gordon Hee,1624,Competition Bike Training Systems,5,CARGO TRANSPORT 5,2023-03-18 0:00,2023-03-23 0:00,30473.3125,2437.865,6153.2294,39064.4069
G-95819680,Rejected,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-06-15 0:00,2023-06-22 0:00,44722.2482,3577.7799,4945.8596,54310.8055
G-44882927,Complete,261,Reinout Hillmann,1654,American Bikes,4,OVERNIGHT J-FAST,2020-01-23 0:00,2020-01-27 0:00,20397.3,1631.784,1163.2918,23192.3758
G-90128671,Complete,261,Reinout Hillmann,1506,Greenwood Athletic Company,5,CARGO TRANSPORT 5,2024-09-26 0:00,2024-10-02 0:00,48433.5987,3874.6879,8855.6603,61163.9469
C-16397656,Complete,253,Linda Meisner,1586,Mitchell Sports,5,CARGO TRANSPORT 5,2024-05-21 0:00,2024-05-31 0:00,48433.5987,3874.6879,6994.0712,59302.3578
J-83080600,Complete,251,Mikael Sandberg,1530,Comfort Road Bicycles,4,OVERNIGHT J-FAST,2020-07-23 0:00,2020-07-26 0:00,28072.275,2245.782,2194.1631,32512.2201
K-81188843,Complete,251,Mikael Sandberg,1560,Capital Road Cycles,2,ZY - EXPRESS,2020-11-19 0:00,2020-11-27 0:00,13669.425,1093.554,1758.7371,16521.7161
G-46047917,Rejected,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-06-04 0:00,2020-06-13 0:00,41529.0533,3322.3243,5222.8285,49072.722
G-43564032,Complete,259,Ben Miller,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2022-10-14 0:00,2022-10-20 0:00,29493.4339,2359.4747,3686.0395,35538.9481
G-47391902,Complete,254,Fukiko Ogisu,1672,Expert Bike Co,5,CARGO TRANSPORT 5,2023-08-15 0:00,2023-08-22 0:00,453.5379,36.283,58.759,548.5799
A-11240672,Complete,259,Ben Miller,1664,Anderson's Custom Bikes,5,CARGO TRANSPORT 5,2020-07-29 0:00,2020-08-01 0:00,14628.075,1170.246,2357.6225,18155.9435
B-16082969,Complete,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-10-07 0:00,2025-10-15 0:00,46986.312,3758.905,6730.3284,58625.0563
J-83936550,Complete,261,Reinout Hillmann,1542,Hill's Bicycle Service,5,CARGO TRANSPORT 5,2020-05-25 0:00,2020-06-03 0:00,28343.7,2267.496,3372.3466,33983.5426
J-46007489,Complete,260,Annette Hill,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2021-01-14 0:00,2021-02-04 0:00,42567.2796,3405.3824,6079.9788,51011.588
G-84737440,Complete,261,Reinout Hillmann,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-11-13 0:00,2024-11-19 0:00,45840.3044,3667.2244,14408.1765,65194.0194
A-34738754,Complete,256,Frank Pellow,1664,Anderson's Custom Bikes,2,ZY - EXPRESS,2024-02-05 0:00,2024-02-09 0:00,16146.6578,1291.7326,1297.8675,18736.2579
F-27881901,Complete,253,Linda Meisner,1696,Chicago City Saddles,4,OVERNIGHT J-FAST,2025-03-18 0:00,2025-03-21 0:00,44417.3328,3553.3866,2924.0826,50894.802
B-14815752,Complete,253,Linda Meisner,1632,Sport Fan Co.,2,ZY - EXPRESS,2025-07-18 0:00,2025-07-22 0:00,43469.9198,3477.5936,4541.3831,50459.1186
G-10064430,Complete,260,Annette Hill,1508,"Compete Enterprises, Inc",4,OVERNIGHT J-FAST,2025-12-04 0:00,2025-12-08 0:00,2169.249,173.5399,200.8626,2543.6515
J-80222981,Rejected,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-11-03 0:00,2023-11-10 0:00,42318.6187,3385.4895,9615.109,55319.2172
J-19187303,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-08-29 0:00,2023-09-09 0:00,22171.2147,1773.6972,1789.2717,25734.1836
G-42335767,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2020-02-13 0:00,2020-02-25 0:00,39297.0444,3143.7636,6290.0244,48730.8324
G-88700708,Complete,255,Gordon Hee,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2023-01-09 0:00,2023-01-16 0:00,41375.2955,3310.0236,5315.1742,50000.4933
J-59616501,Complete,252,Arvind Rao,1506,Greenwood Athletic Company,2,ZY - EXPRESS,2021-11-10 0:00,2021-11-15 0:00,44975.4112,3598.0329,4518.9925,54154.2853
G-31936988,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2020-06-16 0:00,2020-06-20 0:00,41529.0533,3322.3243,6951.2747,51802.6523
D-66927615,Complete,259,Ben Miller,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-11-26 0:00,2023-12-07 0:00,10297.625,823.81,1970.8439,13092.2789
G-56004673,Complete,251,Mikael Sandberg,1680,Jackson Authority,1,XRQ - TRUCK GROUND,2020-05-05 0:00,2020-05-11 0:00,63831.075,5106.486,6217.9958,75155.4749
G-43359409,Complete,256,Frank Pellow,1638,Inline Accessories,4,OVERNIGHT J-FAST,2023-12-13 0:00,2023-12-15 0:00,37308.0411,2984.6433,2353.956,42646.6404
J-73746923,Complete,256,Frank Pellow,1610,Hybrid Bicycle Center,5,CARGO TRANSPORT 5,2025-10-30 0:00,2025-11-07 0:00,25475.6076,2038.0486,2156.7778,29670.434
G-96593872,Complete,251,Mikael Sandberg,1638,Inline Accessories,5,CARGO TRANSPORT 5,2022-09-17 0:00,2022-09-26 0:00,36398.0889,2911.8471,5120.5529,44430.4889
J-82134470,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2024-02-08 0:00,2024-02-11 0:00,31615.8064,2529.2645,2728.6046,36873.6755
G-29172181,Complete,251,Mikael Sandberg,1628,Bicycle Specialists,2,ZY - EXPRESS,2020-01-28 0:00,2020-01-31 0:00,34644.225,2771.538,4327.5301,41743.2931
C-22763068,Complete,259,Ben Miller,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2022-05-03 0:00,2022-05-11 0:00,41286.4573,3302.9166,5497.067,50086.4409
B-87706452,Complete,255,Gordon Hee,1624,Competition Bike Training Systems,4,OVERNIGHT J-FAST,2020-10-08 0:00,2020-10-10 0:00,28297.5,2263.8,1849.7085,32411.0085
B-67035374,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2021-09-13 0:00,2021-09-16 0:00,29358.4192,2348.6735,1617.7043,33324.797
G-60954734,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2020-03-12 0:00,2020-03-18 0:00,28642.3601,2291.3888,2667.8744,33601.6233
G-68760070,Complete,251,Mikael Sandberg,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-02-24 0:00,2023-02-27 0:00,44722.2482,3577.7799,2970.1528,51270.1809
B-34512243,Complete,253,Linda Meisner,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2024-10-23 0:00,2024-10-30 0:00,45840.3044,3667.2244,8185.315,57692.8438
J-86920020,Complete,255,Gordon Hee,1652,Victory Bikes,1,XRQ - TRUCK GROUND,2024-07-27 0:00,2024-08-04 0:00,56943.5822,4555.4866,4861.2338,66360.3026
J-28787809,Complete,250,Sheela Word,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2025-12-05 0:00,2025-12-12 0:00,66397.3132,5311.7851,11693.7791,83402.8774
F-90032475,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-07-07 0:00,2025-07-17 0:00,13779.0383,1102.3231,1491.9384,16373.2998
J-38836735,Complete,261,Reinout Hillmann,1538,Vista Road Bikes,1,XRQ - TRUCK GROUND,2024-06-04 0:00,2024-06-10 0:00,41772.2259,3341.7781,5373.5902,50487.5942
G-80546022,Complete,261,Reinout Hillmann,1674,Varsity Sport Co.,5,CARGO TRANSPORT 5,2024-09-21 0:00,2024-09-25 0:00,1042.4078,83.3926,222.8236,1348.624
J-57215319,Complete,256,Frank Pellow,1570,First Rate Bicycles,3,OVERSEAS - DELUXE,2023-09-14 0:00,2023-09-20 0:00,54771.1149,4381.6892,15257.3655,74410.1696
G-86744403,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-02-21 0:00,2020-02-28 0:00,41529.0533,3322.3243,5602.1458,51462.5939
A-22030979,Complete,251,Mikael Sandberg,1632,Sport Fan Co.,2,ZY - EXPRESS,2024-09-30 0:00,2024-10-06 0:00,26129.1552,2090.3324,1836.7157,30056.2033
B-61239877,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2023-11-15 0:00,2023-11-19 0:00,20147.404,1611.7923,1614.6725,23841.3462
G-45350373,Complete,254,Fukiko Ogisu,1508,"Compete Enterprises, Inc",5,CARGO TRANSPORT 5,2025-09-06 0:00,2025-09-13 0:00,42215.4144,3377.2332,3867.0205,49459.6681
B-69451884,Complete,256,Frank Pellow,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2021-04-06 0:00,2021-04-09 0:00,42567.2796,3405.3824,2327.3459,48300.0079
J-62122912,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2025-09-04 0:00,2025-09-09 0:00,32406.2015,2592.4961,2226.0837,37224.7813
G-16869560,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2021-02-02 0:00,2021-02-08 0:00,12483.1286,998.6503,1165.3365,14647.1154
G-75163267,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2020-06-22 0:00,2020-06-27 0:00,28642.3601,2291.3888,4194.6478,35128.3967
K-27170123,Complete,261,Reinout Hillmann,1658,Crowley Sport,4,OVERNIGHT J-FAST,2023-12-19 0:00,2023-12-25 0:00,47252.2914,3780.1833,3825.6795,54858.1542
G-93115030,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-02-14 0:00,2022-02-23 0:00,43631.4616,3490.5169,5825.7712,51888.7947
J-27515318,Complete,259,Ben Miller,1652,Victory Bikes,5,CARGO TRANSPORT 5,2023-05-31 0:00,2023-06-10 0:00,55554.7143,4444.3771,7244.8725,67243.9639
B-76486137,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2022-06-23 0:00,2022-06-30 0:00,41286.4573,3302.9166,2918.9048,47508.4297
G-46079515,Complete,258,Erin Hagens,1638,Inline Accessories,2,ZY - EXPRESS,2021-03-22 0:00,2021-03-25 0:00,35510.3306,2840.8264,6091.1003,44442.2573
G-43579079,Complete,260,Annette Hill,1570,First Rate Bicycles,4,OVERNIGHT J-FAST,2025-04-04 0:00,2025-04-08 0:00,25475.6076,2038.0486,1801.2846,29314.9408
G-98285273,Complete,252,Arvind Rao,1626,Hill Bicycle Center,4,OVERNIGHT J-FAST,2024-12-07 0:00,2024-12-11 0:00,7872.5315,629.8025,631.1489,9133.4829
E-21697750,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2021-11-20 0:00,2021-11-28 0:00,40279.4705,3222.3576,3321.13,46822.9581
B-72049699,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-03-11 0:00,2022-03-18 0:00,43631.4616,3490.5169,9692.4749,55678.1643
J-89371815,Complete,253,Linda Meisner,1570,First Rate Bicycles,4,OVERNIGHT J-FAST,2024-10-01 0:00,2024-10-04 0:00,56140.3927,4491.2314,3895.6825,64527.3066
E-39222437,Complete,257,Eric Kurjan,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-12-04 0:00,2022-12-08 0:00,43631.4616,3490.5169,5759.3267,52881.3052
G-43642250,Complete,254,Fukiko Ogisu,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2024-05-21 0:00,2024-05-23 0:00,22725.4951,1818.0396,2438.2921,26981.8268
C-97335131,Complete,254,Fukiko Ogisu,1682,"Premier Sport, Inc.",5,CARGO TRANSPORT 5,2025-08-07 0:00,2025-09-02 0:00,24390.9831,1951.2786,3218.9195,29561.1812
B-82044011,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-02-18 0:00,2025-02-27 0:00,46986.312,3758.905,6291.5831,58177.5361
J-36650244,Complete,250,Sheela Word,1632,Sport Fan Co.,5,CARGO TRANSPORT 5,2023-10-14 0:00,2023-10-24 0:00,66867.1542,5349.3723,10968.0341,83184.5606
H-91883413,Complete,255,Gordon Hee,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-11-12 0:00,2024-11-22 0:00,45840.3044,3667.2244,8262.7707,56614.8935
G-14054639,Complete,250,Sheela Word,1632,Sport Fan Co.,5,CARGO TRANSPORT 5,2021-04-04 0:00,2021-04-12 0:00,39381.6019,3150.5281,5038.9389,48522.4903
G-19031183,Complete,255,Gordon Hee,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-03-04 0:00,2025-03-12 0:00,46986.312,3758.905,6105.723,55713.9212
J-94770449,Complete,256,Frank Pellow,1542,Hill's Bicycle Service,3,OVERSEAS - DELUXE,2021-09-02 0:00,2021-09-11 0:00,29052.2925,2324.1834,4652.2366,36028.7125
J-34238158,Complete,259,Ben Miller,1658,Crowley Sport,5,CARGO TRANSPORT 5,2022-09-30 0:00,2022-10-05 0:00,46099.7965,3687.9837,11184.936,60972.7162
G-23243060,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-11-05 0:00,2023-11-16 0:00,30844.6891,2467.5751,12281.6161,45593.8803
G-83666545,Complete,253,Linda Meisner,1568,"Custom Frames, Inc.",4,OVERNIGHT J-FAST,2022-02-15 0:00,2022-02-19 0:00,27557.9463,2204.6357,2025.8644,31788.4464
J-80006637,Complete,256,Frank Pellow,1584,Trey Research,2,ZY - EXPRESS,2025-01-25 0:00,2025-02-01 0:00,18487.5609,1479.0049,1791.3462,21757.912
G-57650558,Complete,261,Reinout Hillmann,1696,Chicago City Saddles,5,CARGO TRANSPORT 5,2023-10-08 0:00,2023-10-16 0:00,42277.0568,3382.1645,4179.1804,49838.4017
A-19800898,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-10-07 0:00,2025-10-14 0:00,18627.1632,1490.1731,2900.9694,23018.7163
A-72439823,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2021-11-05 0:00,2021-11-11 0:00,42567.2796,3405.3824,4130.4898,51105.2148
G-92389800,Complete,256,Frank Pellow,1576,Superior Bicycles,2,ZY - EXPRESS,2024-05-21 0:00,2024-05-27 0:00,45840.3044,3667.2244,3951.2591,53458.7879
A-19518133,Complete,251,Mikael Sandberg,1646,Electronic Bike Repair & Supplies,5,CARGO TRANSPORT 5,2021-01-09 0:00,2021-01-16 0:00,49231.4419,3938.5154,11834.5187,65004.476
B-47578705,Rejected,256,Frank Pellow,1576,Superior Bicycles,2,ZY - EXPRESS,2021-02-26 0:00,2021-03-02 0:00,42567.2796,3405.3824,3882.1419,49854.8039
E-68895237,Complete,260,Annette Hill,1576,Superior Bicycles,2,ZY - EXPRESS,2023-04-22 0:00,2023-04-30 0:00,44722.2482,3577.7799,6886.5014,55186.5295
K-30679936,Complete,253,Linda Meisner,1624,Competition Bike Training Systems,5,CARGO TRANSPORT 5,2025-07-05 0:00,2025-07-10 0:00,32016.0239,2561.2819,3680.4915,38257.7973
A-41651082,Complete,259,Ben Miller,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2023-01-05 0:00,2023-01-10 0:00,22171.2147,1773.6972,2126.6585,26071.5704
J-99560715,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-07-26 0:00,2023-08-02 0:00,42318.6187,3385.4895,10645.0753,56348.8128
D-81631350,Complete,259,Ben Miller,1692,Carlson Specialties,4,OVERNIGHT J-FAST,2025-10-08 0:00,2025-10-14 0:00,11255.6223,900.4498,850.4781,13006.5502
G-88391325,Complete,251,Mikael Sandberg,1628,Bicycle Specialists,4,OVERNIGHT J-FAST,2021-05-19 0:00,2021-05-22 0:00,35510.3306,2840.8264,3107.0347,41458.1917
B-19995099,Complete,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-02-28 0:00,2025-03-02 0:00,46986.312,3758.905,2585.6593,53330.8763
J-68333638,Complete,258,Erin Hagens,1672,Expert Bike Co,5,CARGO TRANSPORT 5,2024-09-30 0:00,2024-10-20 0:00,56420.0139,4513.6011,5626.6623,66560.2773
G-95549828,Rejected,254,Fukiko Ogisu,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2024-03-06 0:00,2024-03-13 0:00,36812.8498,2945.028,4623.1256,44381.0034
J-19107628,Complete,257,Eric Kurjan,1610,Hybrid Bicycle Center,3,OVERSEAS - DELUXE,2022-06-28 0:00,2022-07-26 0:00,23656.6342,1892.5307,4867.5771,30416.742
F-70646995,Complete,259,Ben Miller,1508,"Compete Enterprises, Inc",4,OVERNIGHT J-FAST,2025-04-24 0:00,2025-04-27 0:00,2169.249,173.5399,176.6298,2519.4187
G-99451437,Rejected,259,Ben Miller,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2025-11-11 0:00,2025-11-15 0:00,18627.1632,1490.1731,1323.1691,21440.5054
K-12659288,Complete,250,Sheela Word,1682,"Premier Sport, Inc.",4,OVERNIGHT J-FAST,2022-07-12 0:00,2022-07-15 0:00,22649.4525,1811.9562,2538.7306,27000.1393
B-39222969,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2022-09-18 0:00,2022-09-23 0:00,12795.2068,1023.6165,1269.9323,15088.6601
G-50207206,Complete,260,Annette Hill,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2024-08-05 0:00,2024-08-09 0:00,20651.0891,1652.0871,2139.6673,24442.8435
B-39991462,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2023-05-12 0:00,2023-05-15 0:00,30844.6891,2467.5751,2068.1366,35380.4008
G-36973334,Complete,260,Annette Hill,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2021-05-27 0:00,2021-06-04 0:00,42567.2796,3405.3824,3474.3899,49447.0519
G-67281599,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2025-06-13 0:00,2025-06-20 0:00,32406.2015,2592.4961,3119.6576,38118.3552
A-30540260,Complete,260,Annette Hill,1646,Electronic Bike Repair & Supplies,5,CARGO TRANSPORT 5,2024-03-27 0:00,2024-04-19 0:00,53016.8782,4241.3503,15288.9672,72547.1957
