Purchase_Order_ID,Status_Description,Employee_Name,Vendor_Name,Vendor_ID,Shipment_Method,Order_Date,Ship_Date,Subtotal,Tax_Amount,Freight,Total_Due,SKU_Category,SKU
PO10794,Complete,Angie Boyd,Vendor 49,V049,Express,2025-03-03,2025-03-08,4952.12,247.61,5.39,5205.12,Office Supplies,OS029
PO11097,Rejected,Patrick Chaney Jr.,Vendor 45,V045,Express,2025-01-05,2025-01-12,4377.3,218.87,66.22,4662.39,Furniture,FC040
PO11205,Complete,Douglas Garcia,Vendor 21,V021,Ground,2025-03-09,2025-03-10,2800.61,140.03,27.42,2968.06,Miscellaneous,MS022
PO11755,Complete,Kelly Andrews,Vendor 42,V042,Ground,2025-07-05,2025-07-09,923.87,46.19,81.66,1051.72,Furniture,FC038
PO11614,Complete,Randy Hernandez,Vendor 45,V045,Overnight,2025-01-07,2025-01-08,772.21,38.61,14.02,824.84,Office Supplies,OS008
PO11998,Complete,Jacob Patterson,Vendor 50,V050,Ground,2025-11-11,2025-11-18,927.08,46.35,7.44,980.87,Furniture,FC025
PO10524,Complete,Michael Brown,Vendor 5,V005,Ground,2025-03-04,2025-03-06,2157.53,107.88,35.9,2301.31,Furniture,FC040
PO10233,Complete,Tommy Duarte,Vendor 40,V040,Express,2025-07-19,2025-07-21,3716.01,185.8,92.92,3994.73,Maintenance,MT044
PO10645,Complete,Patrick Chaney Jr.,Vendor 31,V031,Overnight,2025-12-27,2025-12-29,2745.92,137.3,70.44,2953.66,Furniture,FC005
PO11539,Rejected,Natalie Richardson,Vendor 9,V009,Ground,2025-08-10,2025-08-12,2698.3,134.92,95.92,2929.14,Furniture,FC044
PO10534,Complete,Kimberly Richardson,Vendor 1,V001,Overnight,2025-05-24,2025-05-28,4291.46,214.57,18.68,4524.71,Maintenance,MT012
PO11624,Complete,Brooke Jackson,Vendor 49,V049,Ground,2025-10-14,2025-10-15,2101.26,105.06,77.13,2283.45,Electronics,EL045
PO10604,Complete,Kimberly Richardson,Vendor 30,V030,Ground,2025-06-09,2025-06-13,670.8,33.54,78.28,782.62,Maintenance,MT047
PO11235,Complete,Laura Morgan,Vendor 35,V035,Express,2025-02-22,2025-02-28,4452.16,222.61,95.6,4770.37,Electronics,EL025
PO11075,Rejected,Angie Boyd,Vendor 42,V042,Ground,2025-11-22,2025-11-23,3413.53,170.68,16.69,3600.9,Furniture,FC029
PO11331,Complete,Tommy Duarte,Vendor 18,V018,Ground,2025-11-30,2025-12-02,3951.75,197.59,73.85,4223.19,Miscellaneous,MS037
PO10061,Complete,Patrick Chaney Jr.,Vendor 20,V020,Overnight,2025-06-14,2025-06-15,978.37,48.92,16.04,1043.33,Maintenance,MT002
PO11290,Complete,Jacob Patterson,Vendor 38,V038,Express,2025-08-30,2025-09-02,800.68,40.03,98.04,938.75,Electronics,EL023
PO10093,Complete,Kelly Moore,Vendor 21,V021,Express,2025-09-25,2025-09-29,3004.23,150.21,83.46,3237.9,Office Supplies,OS013
PO10667,Complete,Robert Brown,Vendor 25,V025,Ground,2025-09-26,2025-09-29,1644.44,82.22,94.75,1821.41,Miscellaneous,MS044
PO10281,Complete,Randy Hernandez,Vendor 33,V033,Express,2025-06-09,2025-06-10,2671.65,133.58,90.37,2895.6,Miscellaneous,MS032
PO11139,Complete,Erica Nelson,Vendor 50,V050,Express,2025-08-05,2025-08-06,207.76,10.39,77.37,295.52,Maintenance,MT032
PO10360,Complete,Michael Brown,Vendor 16,V016,Air,2025-03-22,2025-03-28,1041.3,52.06,18.17,1111.53,Maintenance,MT030
PO11765,Complete,Robert Brown,Vendor 14,V014,Express,2025-12-06,2025-12-06,743.91,37.2,61.1,842.21,Electronics,EL005
PO11838,Complete,Rachel Moore,Vendor 47,V047,Express,2025-09-19,2025-09-21,3501.38,175.07,97.44,3773.89,Electronics,EL025
PO10848,Complete,Rachel Moore,Vendor 19,V019,Air,2025-02-10,2025-02-13,4757.99,237.9,83.73,5079.62,Furniture,FC018
PO11405,Complete,Laura Morgan,Vendor 36,V036,Ground,2025-07-03,2025-07-08,47.9,2.4,23.02,73.32,Office Supplies,OS029
PO10111,Complete,Jacob Patterson,Vendor 4,V004,Air,2025-10-04,2025-10-07,3026.02,151.3,33.01,3210.33,Maintenance,MT031
PO10043,Complete,Rachel Moore,Vendor 27,V027,Express,2025-03-23,2025-03-27,2184.0,109.2,20.43,2313.63,Office Supplies,OS022
PO10126,Complete,Laura Morgan,Vendor 23,V023,Express,2025-03-31,2025-04-04,4841.87,242.09,9.87,5093.83,Electronics,EL044
PO10205,Complete,Robert Brown,Vendor 2,V002,Overnight,2025-02-28,2025-03-03,476.38,23.82,55.97,556.17,Furniture,FC010
PO10053,Complete,Michael Brown,Vendor 39,V039,Ground,2025-07-03,2025-07-08,1000.6,50.03,35.16,1085.79,Maintenance,MT037
PO10546,Complete,Angie Boyd,Vendor 49,V049,Ground,2025-03-18,2025-03-23,1644.76,82.24,42.4,1769.4,Maintenance,MT027
PO10069,Complete,Michael Brown,Vendor 41,V041,Air,2025-10-12,2025-10-11,2925.56,146.28,83.88,3155.72,Furniture,FC004
PO11162,Complete,Kelly Andrews,Vendor 3,V003,Express,2025-01-28,2025-02-04,1028.18,51.41,97.26,1176.85,Furniture,FC049
PO11579,Complete,Brandi Smith,Vendor 41,V041,Overnight,2025-07-16,2025-07-18,1342.02,67.1,30.55,1439.67,Furniture,FC046
PO10184,Complete,Jacob Patterson,Vendor 42,V042,Ground,2025-09-12,2025-09-15,3910.17,195.51,88.82,4194.5,Furniture,FC043
PO10138,Complete,Laura Morgan,Vendor 49,V049,Express,2025-12-15,2025-12-16,790.52,39.53,95.91,925.96,Office Supplies,OS006
PO10900,Complete,Randy Hernandez,Vendor 19,V019,Ground,2025-05-04,2025-05-06,4336.9,216.84,31.82,4585.56,Miscellaneous,MS042
PO10797,Complete,Jacob Patterson,Vendor 49,V049,Overnight,2025-09-16,2025-09-22,3161.37,158.07,50.98,3370.42,Furniture,FC029
PO10133,Complete,Kevin Meyer,Vendor 30,V030,Overnight,2025-09-20,2025-09-25,1744.51,87.23,38.76,1870.5,Office Supplies,OS049
PO10081,Complete,Jacob Patterson,Vendor 9,V009,Overnight,2025-04-16,2025-04-21,529.36,26.47,61.49,617.32,Office Supplies,OS041
PO11892,Complete,Randy Hernandez,Vendor 12,V012,Air,2025-06-11,2025-06-12,2222.32,111.12,46.42,2379.86,Miscellaneous,MS049
PO11572,Rejected,Kevin Meyer,Vendor 31,V031,Overnight,2025-02-12,2025-02-14,1106.5,55.33,56.0,1217.83,Miscellaneous,MS038
PO10542,Complete,Kelly Moore,Vendor 39,V039,Overnight,2025-01-10,2025-01-17,4015.37,200.77,57.19,4273.33,Electronics,EL007
PO11627,Rejected,Brooke Jackson,Vendor 19,V019,Ground,2025-02-26,2025-02-28,1527.31,76.37,99.45,1703.13,Electronics,EL017
PO10984,Complete,Jacob Patterson,Vendor 25,V025,Air,2025-12-11,2025-12-13,1124.88,56.24,34.57,1215.69,Electronics,EL024
PO10166,Complete,Brandi Smith,Vendor 31,V031,Express,2025-05-15,2025-05-18,4164.94,208.25,15.76,4388.95,Maintenance,MT011
PO10249,Complete,Robert Moss,Vendor 19,V019,Ground,2025-10-25,2025-10-27,3223.52,161.18,64.06,3448.76,Office Supplies,OS015
PO10447,Complete,Brandi Smith,Vendor 21,V021,Express,2025-09-25,2025-09-28,3918.41,195.92,68.19,4182.52,Furniture,FC022
PO11174,Complete,Kelly Andrews,Vendor 44,V044,Overnight,2025-01-02,2025-01-03,2607.23,130.36,27.88,2765.47,Maintenance,MT020
PO10859,Complete,Brooke Jackson,Vendor 29,V029,Overnight,2025-10-14,2025-10-16,232.97,11.65,63.35,307.97,Miscellaneous,MS027
PO11284,Complete,Rachel Moore,Vendor 15,V015,Overnight,2025-02-27,2025-03-06,147.55,7.38,32.33,187.26,Electronics,EL030
PO10098,Complete,Brooke Jackson,Vendor 22,V022,Ground,2025-02-11,2025-02-14,2566.84,128.34,57.76,2752.94,Electronics,EL037
PO11543,Complete,Michael Brown,Vendor 31,V031,Ground,2025-10-24,2025-10-26,65.16,3.26,90.19,158.61,Office Supplies,OS040
PO10738,Complete,Jacob Patterson,Vendor 30,V030,Air,2025-06-29,2025-07-06,4427.0,221.35,5.76,4654.11,Furniture,FC015
PO11282,Complete,Robert Brown,Vendor 27,V027,Overnight,2025-12-04,2025-12-07,4486.73,224.34,36.89,4747.96,Electronics,EL008
PO10103,Complete,Natalie Richardson,Vendor 12,V012,Air,2025-08-09,2025-08-11,4031.76,201.59,57.46,4290.81,Miscellaneous,MS041
PO10435,Complete,Rachel Moore,Vendor 22,V022,Overnight,2025-03-22,2025-03-28,2941.26,147.06,37.72,3126.04,Office Supplies,OS019
PO10075,Complete,Randy Hernandez,Vendor 29,V029,Ground,2025-06-23,2025-06-30,1217.18,60.86,15.15,1293.19,Furniture,FC036
PO11829,Rejected,Patrick Chaney Jr.,Vendor 37,V037,Ground,2025-12-14,2025-12-15,3296.1,164.81,36.61,3497.52,Maintenance,MT022
PO11227,Rejected,Douglas Garcia,Vendor 31,V031,Air,2025-03-15,2025-03-17,1124.84,56.24,19.71,1200.79,Maintenance,MT013
PO10919,Complete,Tommy Duarte,Vendor 38,V038,Overnight,2025-05-26,2025-05-28,2062.34,103.12,92.47,2257.93,Office Supplies,OS048
PO11746,Rejected,Kevin Meyer,Vendor 19,V019,Ground,2025-06-30,2025-07-02,2851.98,142.6,33.73,3028.31,Electronics,EL022
PO11705,Rejected,Erica Nelson,Vendor 3,V003,Overnight,2025-02-23,2025-02-24,814.06,40.7,47.16,901.92,Office Supplies,OS001
PO11652,Complete,Dorothy Hines,Vendor 21,V021,Overnight,2025-07-01,2025-07-02,4825.76,241.29,11.21,5078.26,Miscellaneous,MS046
PO10763,Complete,Laura Morgan,Vendor 10,V010,Overnight,2025-04-20,2025-04-26,821.0,41.05,75.45,937.5,Miscellaneous,MS019
PO10990,Complete,Robert Brown,Vendor 18,V018,Express,2025-08-18,2025-08-23,2887.88,144.39,13.93,3046.2,Miscellaneous,MS003
PO10389,Rejected,Tommy Duarte,Vendor 46,V046,Air,2025-01-10,2025-01-15,4350.7,217.53,62.23,4630.46,Electronics,EL005
PO10236,Complete,Kelly Andrews,Vendor 46,V046,Overnight,2025-02-09,2025-02-11,4711.75,235.59,67.24,5014.58,Furniture,FC015
PO11538,Complete,Erica Nelson,Vendor 46,V046,Air,2025-08-13,2025-08-14,1859.2,92.96,17.12,1969.28,Furniture,FC008
PO10268,Rejected,Randy Hernandez,Vendor 40,V040,Air,2025-08-07,2025-08-12,257.14,12.86,84.34,354.34,Miscellaneous,MS042
PO11490,Complete,Laura Morgan,Vendor 40,V040,Ground,2025-04-12,2025-04-13,4630.87,231.54,73.3,4935.71,Electronics,EL030
PO10118,Complete,Kelly Andrews,Vendor 13,V013,Express,2025-03-12,2025-03-15,3662.51,183.13,18.98,3864.62,Electronics,EL014
PO11638,Complete,Tommy Duarte,Vendor 29,V029,Express,2025-08-30,2025-09-05,646.03,32.3,32.98,711.31,Maintenance,MT039
PO10674,Rejected,Brandi Smith,Vendor 15,V015,Air,2025-08-15,2025-08-22,4217.99,210.9,18.43,4447.32,Office Supplies,OS010
PO10250,Complete,Erica Nelson,Vendor 16,V016,Ground,2025-02-04,2025-02-10,2899.62,144.98,17.53,3062.13,Miscellaneous,MS042
PO11482,Complete,Erica Nelson,Vendor 9,V009,Overnight,2025-11-30,2025-12-01,4489.04,224.45,74.08,4787.57,Miscellaneous,MS029
PO11105,Complete,Rachel Moore,Vendor 13,V013,Express,2025-11-29,2025-12-03,2804.61,140.23,30.98,2975.82,Maintenance,MT020
PO10095,Complete,Kevin Meyer,Vendor 46,V046,Express,2025-07-24,2025-07-30,2524.95,126.25,84.67,2735.87,Office Supplies,OS001
PO10034,Complete,Patrick Chaney Jr.,Vendor 38,V038,Ground,2025-05-10,2025-05-14,1744.84,87.24,38.54,1870.62,Office Supplies,OS040
PO11494,Complete,Randy Hernandez,Vendor 17,V017,Express,2025-12-18,2025-12-22,1332.22,66.61,82.38,1481.21,Furniture,FC025
PO11702,Complete,Robert Brown,Vendor 32,V032,Overnight,2025-11-05,2025-11-08,867.37,43.37,92.44,1003.18,Maintenance,MT013
PO10449,Complete,Dorothy Hines,Vendor 18,V018,Ground,2025-06-22,2025-06-27,1635.35,81.77,80.81,1797.93,Maintenance,MT009
PO10717,Complete,Rachel Moore,Vendor 39,V039,Air,2025-06-29,2025-07-06,460.04,23.0,24.06,507.1,Electronics,EL001
PO11291,Complete,Brandi Smith,Vendor 27,V027,Ground,2025-07-30,2025-08-02,3864.14,193.21,71.76,4129.11,Maintenance,MT034
PO11549,Complete,Tommy Duarte,Vendor 33,V033,Overnight,2025-12-04,2025-12-08,1024.45,51.22,85.87,1161.54,Furniture,FC029
PO10001,Complete,Randy Hernandez,Vendor 47,V047,Overnight,2025-11-20,2025-11-21,2892.55,144.63,15.2,3052.38,Furniture,FC026
PO11403,Complete,Kelly Andrews,Vendor 15,V015,Overnight,2025-08-29,2025-08-30,398.7,19.94,37.19,455.83,Furniture,FC017
PO11102,Complete,Robert Moss,Vendor 37,V037,Air,2025-10-31,2025-11-06,3083.64,154.18,80.43,3318.25,Maintenance,MT005
PO11109,Rejected,Laura Morgan,Vendor 2,V002,Ground,2025-10-02,2025-10-03,1326.75,66.34,37.01,1430.1,Maintenance,MT042
PO11252,Complete,Jacob Patterson,Vendor 36,V036,Overnight,2025-02-20,2025-02-25,2475.12,123.76,71.75,2670.63,Miscellaneous,MS003
PO10083,Complete,Rachel Moore,Vendor 16,V016,Express,2025-05-04,2025-05-09,2984.83,149.24,73.56,3207.63,Maintenance,MT028
PO11315,Rejected,Brandi Smith,Vendor 39,V039,Overnight,2025-01-08,2025-01-13,3610.5,180.53,27.79,3818.82,Electronics,EL047
PO10677,Rejected,Douglas Garcia,Vendor 26,V026,Express,2025-06-18,2025-06-20,3542.16,177.11,95.99,3815.26,Electronics,EL027
PO11800,Complete,Erica Nelson,Vendor 40,V040,Ground,2025-11-30,2025-11-26,1774.32,88.72,51.35,1914.39,Electronics,EL035
PO11047,Complete,Jacob Patterson,Vendor 47,V047,Overnight,2025-09-13,2025-09-18,4751.73,237.59,87.4,5076.72,Furniture,FC008
PO10771,Complete,Brandi Smith,Vendor 9,V009,Express,2025-06-02,2025-06-05,2169.24,108.46,13.68,2291.38,Furniture,FC035
PO11241,Complete,Patrick Chaney Jr.,Vendor 39,V039,Express,2025-09-21,2025-09-24,3587.54,179.38,50.6,3817.52,Furniture,FC008
PO11776,Complete,Randy Hernandez,Vendor 4,V004,Air,2025-11-16,2025-11-12,1150.37,57.52,51.79,1259.68,Office Supplies,OS035
PO11612,Complete,Brooke Jackson,Vendor 27,V027,Ground,2025-01-26,2025-01-27,4899.24,244.96,72.62,5216.82,Furniture,FC040
PO11520,Complete,Kelly Andrews,Vendor 17,V017,Overnight,2025-10-12,2025-10-19,4538.15,226.91,70.78,4835.84,Miscellaneous,MS003
PO10405,Complete,Kelly Andrews,Vendor 41,V041,Ground,2025-01-23,2025-01-27,3111.13,155.56,34.99,3301.68,Miscellaneous,MS011
PO11870,Complete,Brandi Smith,Vendor 22,V022,Overnight,2025-02-20,2025-02-24,3570.39,178.52,71.68,3820.59,Miscellaneous,MS039
PO11325,Complete,Dorothy Hines,Vendor 21,V021,Ground,2025-08-04,2025-08-05,2458.25,122.91,13.52,2594.68,Miscellaneous,MS008
PO11367,Complete,Patrick Chaney Jr.,Vendor 42,V042,Express,2025-05-10,2025-05-12,4691.23,234.56,39.56,4965.35,Office Supplies,OS036
PO10105,Complete,Kelly Andrews,Vendor 34,V034,Express,2025-02-21,2025-02-27,1905.31,95.27,31.29,2031.87,Maintenance,MT019
PO10689,Complete,Brandi Smith,Vendor 34,V034,Overnight,2025-08-10,2025-08-11,3515.77,175.79,75.55,3767.11,Furniture,FC003
PO11332,Complete,Kelly Andrews,Vendor 10,V010,Express,2025-01-25,2025-01-30,2711.21,135.56,15.17,2861.94,Maintenance,MT012
PO10827,Complete,Tommy Duarte,Vendor 4,V004,Air,2025-12-24,2025-12-30,744.19,37.21,10.9,792.3,Office Supplies,OS036
PO10063,Complete,Laura Morgan,Vendor 47,V047,Ground,2025-08-02,2025-08-03,2947.09,147.35,39.77,3134.21,Electronics,EL045
PO10853,Complete,Patrick Chaney Jr.,Vendor 9,V009,Ground,2025-04-17,2025-04-18,4991.39,249.57,91.22,5332.18,Miscellaneous,MS006
PO11380,Complete,Kelly Moore,Vendor 10,V010,Overnight,2025-11-06,2025-11-07,3322.61,166.13,75.84,3564.58,Office Supplies,OS031
PO10224,Complete,Erica Nelson,Vendor 44,V044,Ground,2025-07-27,2025-07-29,4537.22,226.86,16.28,4780.36,Maintenance,MT024
PO10146,Complete,Natalie Richardson,Vendor 25,V025,Air,2025-03-29,2025-04-05,2485.29,124.26,77.02,2686.57,Office Supplies,OS019
PO11089,Complete,Robert Moss,Vendor 39,V039,Overnight,2025-08-26,2025-08-27,688.4,34.42,42.78,765.6,Furniture,FC050
PO10374,Complete,Rachel Moore,Vendor 27,V027,Ground,2025-07-01,2025-07-08,1625.47,81.27,85.6,1792.34,Electronics,EL017
PO11449,Complete,Douglas Garcia,Vendor 31,V031,Ground,2025-03-20,2025-03-21,4135.57,206.78,64.48,4406.83,Office Supplies,OS024
PO11143,Complete,Angie Boyd,Vendor 23,V023,Air,2025-09-16,2025-09-17,732.35,36.62,35.59,804.56,Maintenance,MT044
PO11865,Complete,Angie Boyd,Vendor 37,V037,Air,2025-07-26,2025-07-30,453.94,22.7,77.51,554.15,Electronics,EL006
PO11526,Complete,Robert Brown,Vendor 47,V047,Air,2025-08-01,2025-08-02,2355.54,117.78,38.3,2511.62,Electronics,EL003
PO11633,Complete,Douglas Garcia,Vendor 15,V015,Air,2025-07-28,2025-08-02,3799.28,189.96,67.04,4056.28,Electronics,EL013
PO11388,Complete,Erica Nelson,Vendor 31,V031,Overnight,2025-03-26,2025-04-02,3439.76,171.99,50.3,3662.05,Electronics,EL018
PO10010,Complete,Jacob Patterson,Vendor 40,V040,Express,2025-04-29,2025-05-01,426.58,21.33,54.54,502.45,Office Supplies,OS021
PO10450,Complete,Natalie Richardson,Vendor 29,V029,Express,2025-08-16,2025-08-20,4849.09,242.45,62.2,5153.74,Miscellaneous,MS026
PO10709,Complete,Brandi Smith,Vendor 15,V015,Air,2025-11-01,2025-11-02,1178.52,58.93,98.76,1336.21,Miscellaneous,MS004
PO10256,Complete,Michael Brown,Vendor 20,V020,Overnight,2025-12-20,2025-12-22,4856.85,242.84,94.75,5194.44,Office Supplies,OS026
PO10883,Rejected,Randy Hernandez,Vendor 22,V022,Ground,2025-05-03,2025-05-06,3523.47,176.17,99.06,3798.7,Furniture,FC029
PO10390,Complete,Robert Brown,Vendor 4,V004,Overnight,2025-03-25,2025-04-01,746.07,37.3,26.32,809.69,Miscellaneous,MS013
PO10909,Complete,Kevin Meyer,Vendor 43,V043,Express,2025-01-10,2025-01-16,2812.36,140.62,49.2,3002.18,Maintenance,MT018
PO10925,Complete,Brooke Jackson,Vendor 14,V014,Express,2025-05-17,2025-05-21,4351.25,217.56,24.8,4593.61,Miscellaneous,MS030
PO11738,Complete,Erica Nelson,Vendor 11,V011,Express,2025-04-05,2025-04-07,157.02,7.85,50.44,215.31,Furniture,FC043
PO11794,Complete,Tommy Duarte,Vendor 50,V050,Ground,2025-05-13,2025-05-16,55.8,2.79,68.58,127.17,Office Supplies,OS043
PO10461,Complete,Douglas Garcia,Vendor 49,V049,Air,2025-12-07,2025-12-12,3759.65,187.98,66.87,4014.5,Electronics,EL023
PO11491,Complete,Natalie Richardson,Vendor 50,V050,Air,2025-05-19,2025-05-24,3774.62,188.73,65.3,4028.65,Office Supplies,OS043
PO11735,Complete,Tommy Duarte,Vendor 30,V030,Overnight,2025-10-09,2025-10-14,600.05,30.0,34.45,664.5,Furniture,FC026
PO11169,Complete,Patrick Chaney Jr.,Vendor 31,V031,Air,2025-03-25,2025-03-30,2719.84,135.99,13.36,2869.19,Office Supplies,OS046
PO10959,Complete,Angie Boyd,Vendor 20,V020,Ground,2025-10-18,2025-10-24,2178.18,108.91,82.67,2369.76,Miscellaneous,MS002
PO10502,Complete,Rachel Moore,Vendor 23,V023,Express,2025-07-09,2025-07-10,1983.57,99.18,37.77,2120.52,Furniture,FC006
PO10740,Complete,Robert Brown,Vendor 3,V003,Air,2025-09-16,2025-09-19,3009.1,150.46,54.58,3214.14,Office Supplies,OS007
PO11889,Complete,Erica Nelson,Vendor 28,V028,Overnight,2025-05-19,2025-05-26,4018.2,200.91,95.09,4314.2,Maintenance,MT023
PO10869,Complete,Kelly Andrews,Vendor 16,V016,Express,2025-01-16,2025-01-20,3512.56,175.63,46.55,3734.74,Maintenance,MT017
PO10732,Complete,Dorothy Hines,Vendor 1,V001,Air,2025-02-04,2025-02-09,2037.1,101.86,48.43,2187.39,Electronics,EL031
PO10540,Complete,Brooke Jackson,Vendor 23,V023,Express,2025-05-18,2025-05-24,3018.65,150.93,96.01,3265.59,Furniture,FC018
PO11202,Complete,Kevin Meyer,Vendor 16,V016,Express,2025-10-12,2025-10-17,2205.05,110.25,30.96,2346.26,Electronics,EL024
PO10698,Complete,Kelly Moore,Vendor 36,V036,Air,2025-11-29,2025-12-02,687.03,34.35,53.6,774.98,Office Supplies,OS032
PO11421,Complete,Jacob Patterson,Vendor 39,V039,Air,2025-11-21,2025-11-28,1159.46,57.97,84.37,1301.8,Maintenance,MT040
PO11404,Complete,Douglas Garcia,Vendor 30,V030,Ground,2025-01-29,2025-01-31,2911.1,145.56,55.99,3112.65,Electronics,EL050
PO11146,Rejected,Michael Brown,Vendor 24,V024,Express,2025-02-19,2025-02-20,1616.57,80.83,56.07,1753.47,Maintenance,MT005
PO11032,Complete,Kelly Andrews,Vendor 50,V050,Air,2025-06-17,2025-06-20,2135.68,106.78,66.77,2309.23,Maintenance,MT030
PO10373,Complete,Erica Nelson,Vendor 10,V010,Overnight,2025-05-17,2025-05-21,4320.02,216.0,67.83,4603.85,Furniture,FC020
PO10668,Complete,Kimberly Richardson,Vendor 39,V039,Air,2025-09-30,2025-10-06,4777.68,238.88,52.34,5069.0,Office Supplies,OS020
PO11557,Complete,Kimberly Richardson,Vendor 10,V010,Express,2025-09-05,2025-09-06,1922.45,96.12,84.18,2102.75,Maintenance,MT018
PO10358,Complete,Kelly Andrews,Vendor 14,V014,Ground,2025-03-20,2025-03-27,1021.62,51.08,43.96,1116.66,Miscellaneous,MS050
PO10968,Complete,Patrick Chaney Jr.,Vendor 17,V017,Express,2025-11-11,2025-11-12,2358.19,117.91,88.96,2565.06,Miscellaneous,MS012
PO10784,Complete,Randy Hernandez,Vendor 34,V034,Express,2025-07-01,2025-07-05,4474.27,223.71,19.06,4717.04,Miscellaneous,MS030
PO10736,Complete,Kevin Meyer,Vendor 10,V010,Express,2025-12-10,2025-12-14,41.57,2.08,88.45,132.1,Electronics,EL045
PO11036,Complete,Kevin Meyer,Vendor 49,V049,Overnight,2025-06-06,2025-06-08,4818.21,240.91,57.28,5116.4,Office Supplies,OS011
PO10971,Complete,Brandi Smith,Vendor 16,V016,Air,2025-09-10,2025-09-16,2573.41,128.67,5.53,2707.61,Office Supplies,OS048
PO11556,Complete,Kevin Meyer,Vendor 3,V003,Air,2025-04-05,2025-04-07,1899.93,95.0,91.18,2086.11,Electronics,EL031
PO11518,Complete,Kelly Andrews,Vendor 38,V038,Express,2025-08-21,2025-08-25,1128.62,56.43,22.05,1207.1,Furniture,FC014
PO11555,Complete,Kevin Meyer,Vendor 30,V030,Ground,2025-06-19,2025-06-20,880.59,44.03,49.88,974.5,Maintenance,MT042
PO11377,Rejected,Michael Brown,Vendor 50,V050,Overnight,2025-12-02,2025-12-09,3325.86,166.29,79.32,3571.47,Furniture,FC041
PO11522,Complete,Natalie Richardson,Vendor 4,V004,Air,2025-03-22,2025-03-24,1895.36,94.77,9.04,1999.17,Furniture,FC015
PO11674,Complete,Kimberly Richardson,Vendor 21,V021,Overnight,2025-02-18,2025-02-19,957.07,47.85,57.33,1062.25,Miscellaneous,MS014
PO11253,Complete,Rachel Moore,Vendor 8,V008,Express,2025-05-31,2025-06-05,3968.96,198.45,89.25,4256.66,Miscellaneous,MS042
PO11728,Complete,Angie Boyd,Vendor 28,V028,Air,2025-03-27,2025-03-29,3660.83,183.04,75.38,3919.25,Office Supplies,OS002
PO11750,Complete,Brooke Jackson,Vendor 36,V036,Air,2025-02-05,2025-02-07,1014.61,50.73,63.11,1128.45,Maintenance,MT047
PO11237,Complete,Erica Nelson,Vendor 33,V033,Ground,2025-03-26,2025-03-31,2028.67,101.43,90.68,2220.78,Electronics,EL048
PO10886,Complete,Kelly Moore,Vendor 19,V019,Express,2025-09-13,2025-09-19,4513.92,225.7,50.54,4790.16,Office Supplies,OS001
PO10080,Complete,Robert Brown,Vendor 1,V001,Overnight,2025-04-12,2025-04-16,3937.83,196.89,53.74,4188.46,Electronics,EL048
PO11173,Complete,Angie Boyd,Vendor 44,V044,Express,2025-05-19,2025-05-20,716.17,35.81,30.88,782.86,Furniture,FC036
PO10815,Complete,Douglas Garcia,Vendor 22,V022,Ground,2025-05-03,2025-05-04,2084.74,104.24,68.45,2257.43,Miscellaneous,MS022
PO11874,Complete,Randy Hernandez,Vendor 31,V031,Ground,2025-11-03,2025-11-05,1556.39,77.82,19.57,1653.78,Furniture,FC029
PO10672,Complete,Angie Boyd,Vendor 19,V019,Air,2025-11-05,2025-11-12,4181.35,209.07,8.26,4398.68,Miscellaneous,MS049
PO11563,Complete,Michael Brown,Vendor 7,V007,Overnight,2025-07-02,2025-07-03,4345.7,217.28,29.04,4592.02,Maintenance,MT025
PO10058,Complete,Randy Hernandez,Vendor 14,V014,Air,2025-09-25,2025-09-29,3875.06,193.75,96.23,4165.04,Electronics,EL040
PO10134,Rejected,Kelly Moore,Vendor 28,V028,Express,2025-11-02,2025-11-05,4247.82,212.39,13.85,4474.06,Furniture,FC003
PO11141,Complete,Kevin Meyer,Vendor 12,V012,Overnight,2025-03-06,2025-03-13,2337.01,116.85,72.0,2525.86,Office Supplies,OS020
PO10934,Complete,Brandi Smith,Vendor 27,V027,Air,2025-08-28,2025-08-29,2206.76,110.34,31.29,2348.39,Office Supplies,OS004
